Client Order ID,Order ID,Instrument,Side,Price,Quantity,Status,Reason,Transaction Time,
ORD23001004,aa1003,Rose,1,317,390,Fill,,20230903-224513.959
ORD23005003,aa5002,Rose,1,587,80,Fill,,20230903-224513.959

ORD2300 1002,aa1001,Rose,2,587,290,pFill,,20230903-224513.959
ORD23005004,aa5003,Rose,1,321,520,Pfill,,20230903-224513.959
ORD23003005,aa3004,Rose,2,940,80,New,,20230903-224513.959

ORD23005004,aa5003,Rose,1,587,380,Fill,,20230903-224513.959
ORD2300 1002,aa1001,Rose,2,587,380,pFill,,20230903-224513.959
ORD23001004,aa1003,Rose,1,317,240,Fill,,20230903-224513.959
ORD23005005,aa5004,Rose,1,413,150,New,,20230903-224513.959
ORD23003007,aa3006,Rose,1,67,660,New,,20230903-224513.959
ORD23005006,aa5005,Rose,2,413,150,Pfill,,20230903-224513.959
ORD23005005,aa5004,Rose,1,413,150,Fill,,20230903-224513.959
ORD23003009,aa3008,Rose,2,645,680,New,,20230903-224513.959

ORD23006008,aa6007,Rose,1,474,290,Pfill,,20230903-224513.959
RD23002009,aa2008,Rose,2,617,70,Fill,,20230903-224513.959

ORD23002005,aa2004,Rose,1,617,70,Fill,,20230903-224513.959

ORD23002010,aa2009,Rose,1,568,1000,Fill,,20230903-224513.959
ORD2300 5007,aa5006,Rose,2,568,380,pFill,,20230903-224513.959
ORD23002011,aa2010,Rose,2,890,980,New,,20230903-224513.959
ORD23002012,aa2011,Rose,1,568,200,Pfill,,20230903-224513.959
ORD23005007,aa5006,Rose,2,568,200,Fill,,20230903-224513.959
ORD23002013,aa2012,Rose,2,588,410,Pfill,,20230903-224513.959
ORD23005009,aa5008,Rose,1,588,410,Fill,,20230903-224513.959

ORD23005009,aa5008,Rose,1,588,410,Fill,,20230903-224513.959
ORD23002010,aa2009,Rose,1,419,120,Fill,,20230903-224513.959
ORD23005010,aa5009,Rose,2,419,120,Fill,,20230903-224513.959
ORD23002014,aa2013,Rose,2,419,440,Fill,,20230903-224513.959
ORD23003010,aa3009,Rose,2,445,360,New,,20230903-224513.959
ORD23005011,aa5010,Rose,1,82,330,Pfill,,20230903-224513.959
ORD23002013,aa2012,Rose,2,82,330,Fill,,20230903-224513.959
ORD23003012,aa3011,Rose,2,742,850,New,,20230903-224513.959
ORD23005012,aa5011,Rose,1,676,780,New,,20230903-224513.959
ORD23005013,aa5012,Rose,2,766,760,New,,20230903-224513.959
ORD23003013,aa3012,Rose,1,165,840,New,,20230903-224513.959
ORD23005014,aa5013,Rose,1,734,10,Pfill,,20230903-224513.959
ORD23001003,aa1002,Rose,2,734,10,Fill,,20230903-224513.959

ORD23001003,aa1002,Rose,2,734,10,Fill,,20230903-224513.959
ORD23003014,aa3013,Rose,1,734,230,Pfill,,20230903-224513.959
ORD23005014,aa5013,Rose,1,734,230,Pfill,,20230903-224513.959
ORD23003014,aa3013,Rose,1,742,220,Fill,,20230903-224513.959ORORD23007004,aa7003,Rose,2,617,360,Fill,,20230903-2245ORD230ORD23005014,aa5013,Rose,1,742,160,Fill,,20230903ORD23008,aa7OORD23002017,aa2016,Rose,2,489,450,Pfill,,202309OORD23007005,aaORD23002016,aa2015,Rose,1,489,450,Fill,,20230903-224513.959

ORD23005015,aa5014,Rose,2,676,730,Fill,,20230903-224513.959
ORD23005012,aa5011,Rose,1,676,730,Fill,,20230903-224513.959
ORD23005012,aa5011,Rose,1,676,560,Fill,,20230903-224513.959
ORD23005016,aa5015,Rose,1,536,680,New,,20230903-224513.960
ORD23005017,aa5016,Rose,2,876,410,New,,20230903-224513.960
ORD23003018,aa3017,Rose,2,676,220,Pfill,,20230903-224513.960
ORD23005012,aa5011,Rose,1,676,220,Fill,,20230903-224513.960
ORD23003019,aa3018,Rose,1,475,170,Fill,,20230903-224513.960
ORD2300 3018,aa3017,Rose,2,475,320,pFill,,20230903-224513.960
ORD23003020,aa3019,Rose,2,406,550,Fill,,20230903-224513.960
ORD23005,aa4,Rose,1,406,350,Fill,,20230903-224513.960
ORD23005,aa4,Rose,1,406,350,Fill,,20230903-224513.960
ORD23005021,aa5020,Rose,1,60,940,New,,20230903-224513.960
ORD23003021,aa3020,Rose,1,475,350,Pfill,,20230903-224513.960
ORD23003018,aa3017,Rose,2,475,350,Fill,,20230903-224513.960
ORD23005023,aa5022,Rose,2,222,900,New,,20230903-224513.960
ORD23003022,aa3021,Rose,1,695,160,New,,20230903-224513.960
ORD23005024,aa5023,Rose,1,331,220,New,,20230903-224513.960
ORD23003023,aa3022,Rose,1,514,760,New,,20230903-224513.960
ORD23005025,aa5024,Rose,1,505,830,New,,20230903-224513.960
ORD23003024,aa3023,Rose,2,695,160,Pfill,,20230903-224513.960
ORD23003022,aa3021,Rose,1,695,160,Fill,,20230903-224513.960

ORD23003021,aa3020,Rose,1,641,130,Fill,,20230903-224513.960
ORD23003024,aa3023,Rose,2,641,110,Fill,,20230903-224513.960
ORD23005026,aa5025,Rose,2,505,280,Fill,,20230903-224513.960
ORD23005025,aa5024,Rose,1,505,280,Fill,,20230903-224513.960
ORD23005027,aa5026,Rose,2,668,620,New,,20230903-224513.960
ORD23003026,aa3025,Rose,2,586,30,Fill,,20230903-224513.960

ORD23003025,aa3024,Rose,1,586,30,Fill,,20230903-224513.960
ORD23003027,aa3026,Rose,1,668,660,Fill,,20230903-224513.960
ORD2300 5027,aa5026,Rose,2,668,50,pFill,,20230903-224513.960
ORD2300 5027,aa5026,Rose,2,668,50,pFill,,20230903-224513.960
ORD23005030,aa5029,Rose,2,586,610,Pfill,,20230903-224513.960
ORD23003025,aa3024,Rose,1,586,610,Fill,,20230903-224513.960
ORD23003025,aa3024,Rose,1,586,170,Fill,,20230903-224513.960
ORD23005030,aa5029,Rose,2,553,280,Fill,,20230903-224513.960
ORD23003029,aa3028,Rose,2,936,460,New,,20230903-224513.960
ORD23003030,aa3029,Rose,1,450,20,Pfill,,20230903-224513.960
ORD23003025,aa3024,Rose,1,586,20,Fill,,20230903-224513.960
ORD23005031,aa5030,Rose,2,450,20,Fill,,20230903-224513.960
ORD23005032,aa5031,Rose,2,835,290,New,,20230903-224513.960
ORD23003031,aa3030,Rose,2,586,420,Pfill,,20230903-224513.960
ORD23003025,aa3024,Rose,1,586,420,Fill,,20230903-224513.960
ORD23003031,aa3030,Rose,2,578,160,Fill,,20230903-224513.960
ORD23003027,aa3026,Rose,1,578,160,Fill,,20230903-224513.960
ORD23005035,aa5034,Rose,2,985,450,New,,20230903-224513.960
ORD23003032,aa3031,Rose,2,578,130,Fill,,20230903-224513.960
ORD23003027,aa3026,Rose,1,578,130,Fill,,20230903-224513.960

ORD23003025,aa3024,Rose,1,586,420,Fill,,20230903-224513.960
ORD23005036,aa5035,Rose,2,578,40,Fill,,20230903-224513.960

ORD23003027,aa3026,Rose,1,578,40,Fill,,20230903-224513.960

ORD23003033,aa3032,Rose,2,553,50,Fill,,20230903-224513.960
ORD230010,aa9,Rose,2,788,100,Pfill,,20230903-224513.960
0
ORD23002005,aa2004,Rose,1,617,90,Fill,,20230903-224513.960
ORD23003034,aa3033,Rose,1,71,820,New,,20230903-224513.960
ORD23007005,aa7004,Rose,2,406,590,Pfill,,20230903-224513.960
ORD23003035,aa3034,Rose,1,668,240,Fill,,20230903-224513.960
ORD2300 5027,aa5026,Rose,2,668,240,pFill,,20230903-224513.960ORD23007,aa6,Rose,1,788,100,Fill,,20230903-224513.960
.960
ORORD23006002,aa6001,Rose,1,286,240,Fill,,20230903-224513.960ORORD23007007,aa7006,Rose,2,515,420,New,,20230903-2245ORD23006010,aa6009,Rose,2,312,150,New,,20230903-224513.960ORD23007008,aa7007,Rose,2,556,1000,New,,20230903-224513.960
ORD23003037,aa3036,Rose,2,505,500,Fill,,20230903-224513.960
ORD23005025,aa5024,Rose,1,505,500,Fill,,20230903-224513.960
ORD23002019,aa2018,Rose,2,742,550,New,,20230903-224513.960
30013,aa12,Rose,2,574,190,New,,20230903-224513.960
ORD230014,aa13,Rose,1,185,360,New,,20230903-224513.960
ORD230015,aa14,Rose,1,264,750,New,,20230903-224513.960
ORD23002020,aa2019,Rose,1,371,40,Fill,,20230903-224513.960
ORD2300 2018,aa2017,Rose,2,371,40,pFill,,20230903-224513ORD230017,aa16,Rose,1,371,470,Fill,,20230903-224513.960
960
ORD23003027,aa3026,Rose,1,578,170,Fill,,20230903-224513.960OORD23005041,aa5040,Rose,1,331,340,New,,20230903-224513.960
ORD23003038,aa3037,Rose,1,742,140,Fill,,20230903-224513.961
OORD2300 3012,aa3011,Rose,2,742,140,pFill,,20230903-224513.96OORORD23003039,aa3038,Rose,1,742,60,Fill,,20230903-224513.961
ORD23002018,aa2017,Rose,2,371,630,Fill,,20230903-224513.961
ORD23007010,aa7009,Rose,1,556,540,Pfill,,20230903-224513.961
ORD23005044,aa5043,Rose,1,556,540,Pfill,,20230903-224513.961
ORD23007008,aa7007,Rose,2,556,540,Fill,,20230903-224513.961
ORD23001003,aa1002,Rose,2,734,10,Fill,,20230903-224513.961
ORD23005044,aa5043,Rose,1,734,10,Pfill,,20230903-224513.961
ORD23007010,aa7009,Rose,1,734,10,Fill,,20230903-224513.961
ORD23001003,aa1002,Rose,2,734,10,Fill,,20230903-224513.961
ORD2300 1003,,Rose,2,734,10,Fill,,20230903-224513.961
ORD23005044,aa5043,Rose,1,734,10,Fill,,20230903-224513.961
ORD2300 1003,,Rose,2,734,10,Fill,,20230903-224513.961
3.961
ORD23001004,aa1003,Rose,1,317,350,Fill,,20230903-224513.961
ORD23005045,aa5044,Rose,1,789,340,Pfill,,20230903-224513.961
ORD23001,,Rose,2,789,340,Fill,,20230903-224513.961
4513.961
ORD23007011,aa7010,Rose,2,146,330,Fill,,20230903-224513.961
ORD23005046,aa5045,Rose,2,988,260,Pfill,,20230903-224513.961
ORD23007013,aa7012,Rose,2,450,170,Fill,,20230903-224513.961
ORD23005045,aa5044,Rose,1,988,260,Fill,,20230903-224513.961
ORD23005044,,Rose,1,450,170,Fill,,20230903-224513.961
ORD23005046,aa5045,Rose,2,450,320,Fill,,20230903-224513.961
ORD23007014,aa7013,Rose,2,450,380,Pfill,,20230903-224513.961
ORD23005044,,Rose,1,450,380,Fill,,20230903-224513.961
.961
ORD23005047,aa5046,Rose,2,450,510,Fill,,20230903-224513.961
ORD23005044,aa5043,Rose,1,450,510,Fill,,20230903-224513.961
ORD23007016,aa7015,Rose,2,877,40,New,,20230903-224513.961
ORD23005048,aa5047,Rose,1,944,370,New,,20230903-224513.961
ORD23007017,aa7016,Rose,2,643,670,New,,20230903-224513.961
ORD23005049,aa5048,Rose,1,158,400,Pfill,,20230903-224513.961
ORD23007014,aa7013,Rose,2,158,400,Fill,,20230903-224513.961
ORD23005049,aa5048,Rose,1,643,340,Fill,,20230903-224513.961

ORD2300 7017,aa7016,Rose,2,643,340,pFill,,20230903-224513.961
ORD23007019,aa7018,Rose,1,242,520,Fill,,20230903-224513.961
ORD2300 7018,aa7017,Rose,2,242,520,pFill,,20230903-224513.961
ORD23001001,,Rose,1,137,190,Fill,,20230903-224513.961
ORD23007020,aa7019,Rose,2,137,70,Fill,,20230903-224513.961
ORD23001001,,Rose,1,137,70,Fill,,20230903-224513.961
961
ORD23007021,aa7020,Rose,1,242,460,Pfill,,20230903-224513.961ORORD23006013,aa6012,Rose,1,587,180,Fill,,20230903-224513.961
ORD23007021,aa7020,Rose,1,267,270,Fill,,20230903-224513.961ORD2300 1002,aa1001,Rose,2,587,180,pFill,,20230903-2245ORD23005ORD23006014,aa6013,Rose,2,286,10,Pfill,,20230903-224513.96ORDORD23006002,aa6001,Rose,1,286,10,Fill,,20230903-224513.961ORORD23002021,aa2020,Rose,1,371,130,Fill,,20230903-224513.961
RORD23003001,aa3000,Rose,1,203,40,Fill,,20230903-224513.961

ORD23003045,aa3044,Rose,2,594,450,Pfill,,20230903-224513.96ORDORD23003044,aa3043,Rose,1,594,450,Fill,,20230903-224513.96ORORD23006016,aa6015,Rose,1,360,70,Fill,,20230903-224513.961OROORD2300 6015,aa6014,Rose,2,360,70,pFill,,20230903-224513.961OOORD23006017,aa6016,Rose,1,77,440,New,,20230903-224513.962
ORORD23006018,aa6017,Rose,1,360,220,Fill,,20230903-224513.962
ORD23005056,aa5055,Rose,1,473,40,Fill,,20230903-224513.962

ORD23007027,aa7026,Rose,2,246,500,New,,20230903-224513.962
ORD23007028,aa7027,Rose,2,184,330,New,,20230903-224513.962
ORD23007029,aa7028,Rose,1,184,330,Pfill,,20230903-224513.962
ORD23007028,aa7027,Rose,2,184,330,Fill,,20230903-224513.962
ORD23007029,aa7028,Rose,1,246,500,Pfill,,20230903-224513.962
ORD23007027,aa7026,Rose,2,246,500,Fill,,20230903-224513.962
ORD23007029,aa7028,Rose,1,325,120,Fill,,20230903-224513.962
ORD2300 7025,aa7024,Rose,2,325,120,pFill,,20230903-224513.962
ORD23007030,aa7029,Rose,2,913,960,New,,20230903-224513.962
ORD23007031,aa7030,Rose,1,325,400,Fill,,20230903-224513.962
ORD2300 7025,aa7024,Rose,2,325,400,pFill,,20230903-224513.962
ORD23007032,aa7031,Rose,2,520,50,New,,20230903-224513.962
ORD23007033,aa7032,Rose,2,845,530,New,,20230903-224513.962
ORD23007034,aa7033,Rose,2,162,360,New,,20230903-224513.962
ORD23007035,aa7034,Rose,1,18,620,New,,20230903-224513.962
ORD23007036,aa7035,Rose,1,162,360,Pfill,,20230903-224513.962
ORD23007034,aa7033,Rose,2,162,360,Fill,,20230903-224513.962
ORD23007036,aa7035,Rose,1,325,10,Pfill,,20230903-224513.962
ORD23007025,aa7024,Rose,2,325,10,Fill,,20230903-224513.962
ORD23007036,aa7035,Rose,1,520,50,Pfill,,20230903-224513.962
ORD23007032,aa7031,Rose,2,520,50,Fill,,20230903-224513.962
ORD23007037,aa7036,Rose,2,707,700,New,,20230903-224513.962
ORD23007038,aa7037,Rose,1,444,480,New,,20230903-224513.962
ORD23007039,aa7038,Rose,2,534,80,Pfill,,20230903-224513.962
ORD23007036,aa7035,Rose,1,534,80,Fill,,20230903-224513.962
ORD23007040,aa7039,Rose,1,477,240,Fill,,20230903-224513.962
ORD2300 7039,aa7038,Rose,2,477,240,pFill,,20230903-224513.962
ORD23007041,aa7040,Rose,2,444,390,Fill,,20230903-224513.962
ORD23007038,aa7037,Rose,1,444,390,Fill,,20230903-224513.962
ORD23007042,aa7041,Rose,2,444,90,Pfill,,20230903-224513.962
ORD23007038,aa7037,Rose,1,444,90,Fill,,20230903-224513.962
ORD23007043,aa7042,Rose,1,444,100,Pfill,,20230903-224513.962
ORD23007042,aa7041,Rose,2,444,100,Fill,,20230903-224513.962
ORD23007043,aa7042,Rose,1,477,180,Pfill,,20230903-224513.962
ORD23007039,aa7038,Rose,2,477,180,Fill,,20230903-224513.962
ORD23007043,aa7042,Rose,1,583,400,Pfill,,20230903-224513.962
ORD23007023,aa7022,Rose,2,583,400,Fill,,20230903-224513.962
ORD23007043,aa7042,Rose,1,643,250,Fill,,20230903-224513.962
ORD2300 7017,aa7016,Rose,2,643,250,pFill,,20230903-224513.962
ORD23007044,aa7043,Rose,1,643,200,Fill,,20230903-224513.962
ORD2300 7017,aa7016,Rose,2,643,200,pFill,,20230903-224513.962
ORD23007045,aa7044,Rose,2,256,730,New,,20230903-224513.962
ORD23007046,aa7045,Rose,2,544,860,New,,20230903-224513.962
ORD23007047,aa7046,Rose,2,167,760,New,,20230903-224513.962
ORD23007048,aa7047,Rose,1,167,390,Fill,,20230903-224513.962
ORD2300 7047,aa7046,Rose,2,167,390,pFill,,20230903-224513.962
ORD23007049,aa7048,Rose,1,167,370,Pfill,,20230903-224513.962
ORD23007047,aa7046,Rose,2,167,370,Fill,,20230903-224513.962
ORD23007049,aa7048,Rose,1,256,430,Fill,,20230903-224513.962
ORD2300 7045,aa7044,Rose,2,256,430,pFill,,20230903-224513.962
ORD23007050,aa7049,Rose,1,256,300,Pfill,,20230903-224513.962
ORD23007045,aa7044,Rose,2,256,300,Fill,,20230903-224513.962
ORD23007050,aa7049,Rose,1,544,480,Fill,,20230903-224513.962
ORD2300 7046,aa7045,Rose,2,544,480,pFill,,20230903-224513.962
ORD23007051,aa7050,Rose,1,544,370,Fill,,20230903-224513.962
ORD2300 7046,aa7045,Rose,2,544,370,pFill,,20230903-224513.962
ORD23007052,aa7051,Rose,2,137,100,Fill,,20230903-224513.962
ORD23001001,,Rose,1,137,100,Fill,,20230903-224513.962
ORD23007053,aa7052,Rose,2,137,450,Pfill,,20230903-224513.962
ORD23001001,,Rose,1,137,450,Fill,,20230903-224513.962
ORD23007053,aa7052,Rose,2,130,450,Pfill,,20230903-224513.962
ORD23001005,aa1004,Rose,1,130,450,Fill,,20230903-224513.962
ORD23007054,aa7053,Rose,2,785,460,New,,20230903-224513.962
ORD23007055,aa7054,Rose,1,81,100,Pfill,,20230903-224513.962
ORD23007053,aa7052,Rose,2,81,100,Fill,,20230903-224513.962
ORD23007055,aa7054,Rose,1,544,10,Pfill,,20230903-224513.962
ORD23007046,aa7045,Rose,2,544,10,Fill,,20230903-224513.962
ORD23007055,aa7054,Rose,1,643,220,Pfill,,20230903-224513.962
ORD23007017,aa7016,Rose,2,643,220,Fill,,20230903-224513.962
ORD23007055,aa7054,Rose,1,707,570,Fill,,20230903-224513.962
ORD2300 7037,aa7036,Rose,2,707,570,pFill,,20230903-224513.962
ORD23007056,aa7055,Rose,1,511,650,New,,20230903-224513.962
ORD23007057,aa7056,Rose,1,69,360,New,,20230903-224513.962
ORD23007058,aa7057,Rose,1,237,470,New,,20230903-224513.962
ORD23007059,aa7058,Rose,2,874,710,New,,20230903-224513.962
ORD23007060,aa7059,Rose,2,511,650,Pfill,,20230903-224513.962
ORD23007056,aa7055,Rose,1,511,650,Fill,,20230903-224513.962
ORD23007060,aa7059,Rose,2,237,140,Fill,,20230903-224513.962
ORD23007058,aa7057,Rose,1,237,140,Fill,,20230903-224513.962
ORD23007061,aa7060,Rose,2,331,440,New,,20230903-224513.962
ORD23007062,aa7061,Rose,1,331,380,Fill,,20230903-224513.962
ORD2300 7061,aa7060,Rose,2,331,380,pFill,,20230903-224513.962
ORD23007063,aa7062,Rose,1,331,60,Pfill,,20230903-224513.962
ORD23007061,aa7060,Rose,2,331,60,Fill,,20230903-224513.962
ORD23007064,aa7063,Rose,1,707,130,Pfill,,20230903-224513.962
ORD23007037,aa7036,Rose,2,707,130,Fill,,20230903-224513.962
ORD23007065,aa7064,Rose,2,765,140,Pfill,,20230903-224513.962
ORD23007064,aa7063,Rose,1,765,140,Fill,,20230903-224513.962
ORD23007065,aa7064,Rose,2,623,160,Pfill,,20230903-224513.962
ORD23007063,aa7062,Rose,1,623,160,Fill,,20230903-224513.962
ORD23007065,aa7064,Rose,2,237,200,Fill,,20230903-224513.962
ORD23007058,aa7057,Rose,1,237,200,Fill,,20230903-224513.962
ORD23007066,aa7065,Rose,1,311,190,New,,20230903-224513.962
ORD23007067,aa7066,Rose,2,680,280,New,,20230903-224513.962
ORD23007068,aa7067,Rose,1,423,140,New,,20230903-224513.962
ORD23007069,aa7068,Rose,2,423,140,Pfill,,20230903-224513.962
ORD23007068,aa7067,Rose,1,423,140,Fill,,20230903-224513.962
ORD23007069,aa7068,Rose,2,311,190,Pfill,,20230903-224513.962
ORD23007066,aa7065,Rose,1,311,190,Fill,,20230903-224513.963
ORD23007069,aa7068,Rose,2,237,130,Pfill,,20230903-224513.963
ORD23007058,aa7057,Rose,1,237,130,Fill,,20230903-224513.963
ORD23007070,aa7069,Rose,2,512,440,New,,20230903-224513.963
ORD23007071,aa7070,Rose,1,186,260,Pfill,,20230903-224513.963
ORD23007069,aa7068,Rose,2,186,260,Fill,,20230903-224513.963
ORD23007072,aa7071,Rose,1,216,620,New,,20230903-224513.963
ORD23007073,aa7072,Rose,2,796,960,New,,20230903-224513.963
ORD23007074,aa7073,Rose,2,937,220,New,,20230903-224513.963
ORD23007075,aa7074,Rose,2,391,130,Pfill,,20230903-224513.963
ORD23007071,aa7070,Rose,1,391,130,Fill,,20230903-224513.963
ORD23007075,aa7074,Rose,2,216,620,Fill,,20230903-224513.963
ORD23007072,aa7071,Rose,1,216,620,Fill,,20230903-224513.963
ORD23007076,aa7075,Rose,1,214,400,New,,20230903-224513.963
ORD23007077,aa7076,Rose,2,682,650,New,,20230903-224513.963
ORD23007078,aa7077,Rose,1,512,440,Pfill,,20230903-224513.963
ORD23007070,aa7069,Rose,2,512,440,Fill,,20230903-224513.963
ORD23007079,aa7078,Rose,1,680,280,Fill,,20230903-224513.963
ORD2300 7067,aa7066,Rose,2,680,280,Fill,,20230903-224513.963
ORD23007080,aa7079,Rose,2,549,120,Pfill,,20230903-224513.963
ORD23007078,aa7077,Rose,1,549,120,Fill,,20230903-224513.963
ORD23007081,aa7080,Rose,2,214,400,Pfill,,20230903-224513.963
ORD23007076,aa7075,Rose,1,214,400,Fill,,20230903-224513.963
ORD23007081,aa7080,Rose,2,69,360,Pfill,,20230903-224513.963
ORD23007057,aa7056,Rose,1,69,360,Fill,,20230903-224513.963
ORD23007082,aa7081,Rose,2,474,880,New,,20230903-224513.963
ORD23007083,aa7082,Rose,2,804,910,New,,20230903-224513.963
ORD23007084,aa7083,Rose,1,7,230,New,,20230903-224513.963
ORD23007085,aa7084,Rose,1,65,100,Fill,,20230903-224513.963
ORD2300 7081,aa7080,Rose,2,65,100,pFill,,20230903-224513.963
ORD23007086,aa7085,Rose,1,65,100,Pfill,,20230903-224513.963
ORD23007081,aa7080,Rose,2,65,100,Fill,,20230903-224513.963
ORD23007086,aa7085,Rose,1,474,320,Fill,,20230903-224513.963
ORD2300 7082,aa7081,Rose,2,474,320,pFill,,20230903-224513.963
ORD23007087,aa7086,Rose,1,474,140,Fill,,20230903-224513.963
ORD2300 7082,aa7081,Rose,2,474,140,pFill,,20230903-224513.963
ORD23007088,aa7087,Rose,1,220,110,New,,20230903-224513.963
ORD23007089,aa7088,Rose,2,872,650,New,,20230903-224513.963
ORD23007090,aa7089,Rose,2,971,440,New,,20230903-224513.963
ORD23007091,aa7090,Rose,2,220,110,Pfill,,20230903-224513.963
ORD23007088,aa7087,Rose,1,220,110,Fill,,20230903-224513.963
ORD23007091,aa7090,Rose,2,57,490,Pfill,,20230903-224513.963
ORD23007012,aa7011,Rose,1,57,490,Fill,,20230903-224513.963
ORD23007092,aa7091,Rose,2,564,530,New,,20230903-224513.963
ORD23007093,aa7092,Rose,2,950,650,New,,20230903-224513.963
ORD23007094,aa7093,Rose,2,995,990,New,,20230903-224513.963
ORD23007095,aa7094,Rose,2,646,650,New,,20230903-224513.963
ORD23007096,aa7095,Rose,2,461,620,New,,20230903-224513.963
ORD23007097,aa7096,Rose,2,18,310,Fill,,20230903-224513.963
ORD23007035,aa7034,Rose,1,18,310,Fill,,20230903-224513.963
ORD23007098,aa7097,Rose,1,55,320,Fill,,20230903-224513.963
ORD2300 7091,aa7090,Rose,2,55,320,pFill,,20230903-224513.963
ORD23007099,aa7098,Rose,1,55,30,Pfill,,20230903-224513.963
ORD23007091,aa7090,Rose,2,55,30,Fill,,20230903-224513.963
ORD23007099,aa7098,Rose,1,461,450,Fill,,20230903-224513.963
ORD2300 7096,aa7095,Rose,2,461,450,pFill,,20230903-224513.963
ORD23007100,aa7099,Rose,1,461,170,Pfill,,20230903-224513.963
ORD23007096,aa7095,Rose,2,461,170,Fill,,20230903-224513.963
ORD23007100,aa7099,Rose,1,474,420,Pfill,,20230903-224513.963
ORD23007082,aa7081,Rose,2,474,420,Fill,,20230903-224513.963
ORD23007100,aa7099,Rose,1,514,210,Fill,,20230903-224513.963
ORD2300 7080,aa7079,Rose,2,514,210,pFill,,20230903-224513.963
ORD23007101,aa7100,Rose,2,719,230,New,,20230903-224513.963
ORD23007102,aa7101,Rose,1,514,430,Pfill,,20230903-224513.963
ORD23007080,aa7079,Rose,2,514,430,Fill,,20230903-224513.963
ORD23007102,aa7101,Rose,1,564,520,Fill,,20230903-224513.963
ORD2300 7092,aa7091,Rose,2,564,520,pFill,,20230903-224513.963
ORD23007103,aa7102,Rose,1,564,10,Pfill,,20230903-224513.963
ORD23007092,aa7091,Rose,2,564,10,Fill,,20230903-224513.963
ORD23007103,aa7102,Rose,1,646,650,Pfill,,20230903-224513.963
ORD23007095,aa7094,Rose,2,646,650,Fill,,20230903-224513.963
ORD23007103,aa7102,Rose,1,682,70,Fill,,20230903-224513.963
ORD2300 7077,aa7076,Rose,2,682,70,pFill,,20230903-224513.963
ORD23007104,aa7103,Rose,1,682,580,Pfill,,20230903-224513.963
ORD23007077,aa7076,Rose,2,682,580,Fill,,20230903-224513.963
ORD23007104,aa7103,Rose,1,719,230,Pfill,,20230903-224513.963
ORD23007101,aa7100,Rose,2,719,230,Fill,,20230903-224513.963
ORD23007104,aa7103,Rose,1,785,120,Fill,,20230903-224513.963
